OrderID,OrderDate,Store,Category,SubCategory,Sales,Quantity,Discount,Profit,Month,Quarter,Year,MarginPct
101697,2024-06-01,Cork,Clothing,Menswear,63.14,2,0.05,24.08,2024-06,2024Q2,2024,0.3814
104596,2024-06-01,Limerick,Clothing,Footwear,172.16,2,0.0,45.08,2024-06,2024Q2,2024,0.2618
102659,2024-06-01,Dublin,Clothing,Footwear,191.84,2,0.15,50.35,2024-06,2024Q2,2024,0.2625
100530,2024-06-02,Dublin,Homeware,Bedding,268.02,1,0.05,90.69,2024-06,2024Q2,2024,0.3384
104268,2024-06-02,Galway,Homeware,Furniture,159.2,4,0.0,58.58,2024-06,2024Q2,2024,0.368
106103,2024-06-02,Galway,Grocery,Snacks,25.83,1,0.05,5.75,2024-06,2024Q2,2024,0.2226
101079,2024-06-02,Cork,Homeware,Furniture,135.14,1,0.0,10.82,2024-06,2024Q2,2024,0.0801
105860,2024-06-02,Dublin,Homeware,Bedding,27.29,1,0.0,11.65,2024-06,2024Q2,2024,0.4269
102564,2024-06-02,Dublin,Electronics,Headphones,982.88,2,0.2,122.75,2024-06,2024Q2,2024,0.1249
105042,2024-06-02,Galway,Grocery,Fresh Produce,23.56,1,0.2,5.25,2024-06,2024Q2,2024,0.2228
105490,2024-06-02,Dublin,Grocery,Dairy,43.23,1,0.2,5.76,2024-06,2024Q2,2024,0.1332
100959,2024-06-02,Galway,Clothing,Womenswear,275.37,3,0.0,98.02,2024-06,2024Q2,2024,0.356
105303,2024-06-02,Dublin,Clothing,Accessories,490.54,4,0.0,125.51,2024-06,2024Q2,2024,0.2559
105192,2024-06-02,Cork,Electronics,Mobile Accessories,509.92,2,0.0,153.56,2024-06,2024Q2,2024,0.3011
102727,2024-06-02,Dublin,Clothing,Kidswear,89.95,1,0.05,21.49,2024-06,2024Q2,2024,0.2389
104680,2024-06-03,Cork,Grocery,Fresh Produce,55.62,2,0.15,7.31,2024-06,2024Q2,2024,0.1314
101861,2024-06-03,Cork,Homeware,Kitchenware,131.74,1,0.1,44.64,2024-06,2024Q2,2024,0.3388
101698,2024-06-03,Galway,Electronics,Laptops,493.52,4,0.15,56.85,2024-06,2024Q2,2024,0.1152
104286,2024-06-03,Cork,Clothing,Menswear,208.5,2,0.0,67.54,2024-06,2024Q2,2024,0.3239
106393,2024-06-03,Dublin,Electronics,Smart Home,405.83,2,0.05,125.66,2024-06,2024Q2,2024,0.3096
101867,2024-06-03,Dublin,Electronics,TVs,1114.0,2,0.15,196.58,2024-06,2024Q2,2024,0.1765
104908,2024-06-03,Galway,Electronics,Mobile Accessories,902.25,3,0.2,72.93,2024-06,2024Q2,2024,0.0808
102311,2024-06-03,Limerick,Clothing,Footwear,60.35,1,0.0,15.82,2024-06,2024Q2,2024,0.2621
104177,2024-06-03,Cork,Homeware,Furniture,964.16,4,0.05,193.47,2024-06,2024Q2,2024,0.2007
102243,2024-06-04,Limerick,Homeware,Bedding,268.18,2,0.05,64.0,2024-06,2024Q2,2024,0.2386
105171,2024-06-04,Dublin,Clothing,Footwear,33.38,1,0.0,11.5,2024-06,2024Q2,2024,0.3445
105332,2024-06-04,Dublin,Electronics,Mobile Accessories,631.49,1,0.0,204.72,2024-06,2024Q2,2024,0.3242
105496,2024-06-04,Cork,Clothing,Womenswear,43.6,1,0.0,12.02,2024-06,2024Q2,2024,0.2757
100305,2024-06-04,Cork,Homeware,Kitchenware,53.88,4,0.2,2.88,2024-06,2024Q2,2024,0.0535
104966,2024-06-04,Dublin,Homeware,Furniture,77.39,2,0.0,24.47,2024-06,2024Q2,2024,0.3162
105775,2024-06-04,Limerick,Homeware,Kitchenware,185.34,1,0.15,39.01,2024-06,2024Q2,2024,0.2105
101282,2024-06-04,Cork,Clothing,Womenswear,78.36,2,0.0,29.15,2024-06,2024Q2,2024,0.372
100502,2024-06-05,Dublin,Clothing,Footwear,212.34,2,0.1,70.49,2024-06,2024Q2,2024,0.332
105297,2024-06-05,Galway,Homeware,Lighting,284.69,1,0.15,67.57,2024-06,2024Q2,2024,0.2373
105264,2024-06-05,Limerick,Grocery,Dairy,139.9,3,0.05,48.33,2024-06,2024Q2,2024,0.3455
103331,2024-06-05,Galway,Homeware,Lighting,105.56,2,0.05,34.61,2024-06,2024Q2,2024,0.3279
105932,2024-06-05,Limerick,Homeware,Furniture,130.13,1,0.05,40.95,2024-06,2024Q2,2024,0.3147
100972,2024-06-05,Cork,Clothing,Menswear,98.13,1,0.2,7.45,2024-06,2024Q2,2024,0.0759
102752,2024-06-05,Galway,Grocery,Snacks,56.67,3,0.15,15.26,2024-06,2024Q2,2024,0.2693
101373,2024-06-05,Galway,Electronics,Laptops,141.91,1,0.2,7.32,2024-06,2024Q2,2024,0.0516
100751,2024-06-05,Dublin,Electronics,Smart Home,728.74,3,0.0,261.89,2024-06,2024Q2,2024,0.3594
104618,2024-06-06,Cork,Homeware,Storage,347.02,2,0.0,119.38,2024-06,2024Q2,2024,0.344
103753,2024-06-06,Cork,Electronics,Smart Home,290.72,2,0.2,53.66,2024-06,2024Q2,2024,0.1846
100644,2024-06-06,Dublin,Clothing,Menswear,93.41,1,0.05,34.01,2024-06,2024Q2,2024,0.3641
101899,2024-06-06,Dublin,Homeware,Bedding,71.08,1,0.05,27.62,2024-06,2024Q2,2024,0.3886
102402,2024-06-06,Dublin,Clothing,Footwear,13.93,1,0.0,5.56,2024-06,2024Q2,2024,0.3991
105927,2024-06-06,Limerick,Electronics,TVs,303.06,1,0.1,82.21,2024-06,2024Q2,2024,0.2713
100915,2024-06-06,Dublin,Clothing,Menswear,87.73,3,0.0,35.51,2024-06,2024Q2,2024,0.4048
100084,2024-06-06,Cork,Grocery,Dairy,57.62,2,0.2,8.84,2024-06,2024Q2,2024,0.1534
100833,2024-06-06,Cork,Homeware,Bedding,651.54,3,0.1,199.87,2024-06,2024Q2,2024,0.3068
101959,2024-06-06,Dublin,Electronics,Smart Home,279.81,1,0.0,80.61,2024-06,2024Q2,2024,0.2881
106019,2024-06-07,Limerick,Clothing,Menswear,26.88,1,0.05,7.83,2024-06,2024Q2,2024,0.2913
104942,2024-06-07,Cork,Electronics,Mobile Accessories,48.88,1,0.2,7.68,2024-06,2024Q2,2024,0.1571
103864,2024-06-07,Galway,Electronics,Smart Home,529.84,2,0.05,109.13,2024-06,2024Q2,2024,0.206
103543,2024-06-07,Limerick,Electronics,Headphones,370.35,1,0.05,99.27,2024-06,2024Q2,2024,0.268
101980,2024-06-07,Galway,Homeware,Bedding,813.06,3,0.1,259.8,2024-06,2024Q2,2024,0.3195
102238,2024-06-08,Limerick,Clothing,Kidswear,35.85,1,0.1,6.03,2024-06,2024Q2,2024,0.1682
106376,2024-06-08,Galway,Electronics,Headphones,1010.79,2,0.15,206.92,2024-06,2024Q2,2024,0.2047
102136,2024-06-08,Cork,Clothing,Menswear,43.85,1,0.1,12.39,2024-06,2024Q2,2024,0.2826
105592,2024-06-08,Dublin,Clothing,Womenswear,26.78,2,0.0,6.86,2024-06,2024Q2,2024,0.2562
104070,2024-06-08,Cork,Electronics,Laptops,199.23,1,0.15,42.82,2024-06,2024Q2,2024,0.2149
101369,2024-06-08,Cork,Clothing,Kidswear,96.05,1,0.1,31.27,2024-06,2024Q2,2024,0.3256
105052,2024-06-09,Limerick,Clothing,Kidswear,205.14,2,0.0,55.1,2024-06,2024Q2,2024,0.2686
105204,2024-06-09,Dublin,Grocery,Beverages,45.05,1,0.05,13.21,2024-06,2024Q2,2024,0.2932
104042,2024-06-09,Cork,Grocery,Fresh Produce,7.56,3,0.05,1.89,2024-06,2024Q2,2024,0.25
103969,2024-06-09,Cork,Electronics,TVs,152.4,1,0.1,38.4,2024-06,2024Q2,2024,0.252
100614,2024-06-09,Galway,Homeware,Storage,1165.36,4,0.0,504.26,2024-06,2024Q2,2024,0.4327
102598,2024-06-09,Galway,Clothing,Footwear,63.87,3,0.0,24.64,2024-06,2024Q2,2024,0.3858
102036,2024-06-09,Galway,Electronics,TVs,123.84,2,0.0,35.26,2024-06,2024Q2,2024,0.2847
102281,2024-06-09,Cork,Clothing,Footwear,196.08,2,0.0,54.01,2024-06,2024Q2,2024,0.2754
105274,2024-06-10,Dublin,Electronics,Mobile Accessories,117.97,1,0.15,32.94,2024-06,2024Q2,2024,0.2792
103411,2024-06-10,Dublin,Grocery,Dairy,15.27,4,0.0,5.71,2024-06,2024Q2,2024,0.3739
100029,2024-06-10,Cork,Grocery,Dairy,157.56,4,0.15,30.6,2024-06,2024Q2,2024,0.1942
100318,2024-06-10,Galway,Clothing,Footwear,80.71,1,0.15,8.58,2024-06,2024Q2,2024,0.1063
100552,2024-06-10,Dublin,Electronics,TVs,430.99,1,0.0,147.18,2024-06,2024Q2,2024,0.3415
105660,2024-06-11,Limerick,Grocery,Dairy,215.04,4,0.1,51.02,2024-06,2024Q2,2024,0.2373
101730,2024-06-11,Galway,Electronics,Mobile Accessories,168.84,2,0.2,39.38,2024-06,2024Q2,2024,0.2332
105482,2024-06-11,Galway,Electronics,Smart Home,1062.46,2,0.2,136.37,2024-06,2024Q2,2024,0.1284
103542,2024-06-11,Cork,Homeware,Furniture,235.13,1,0.0,88.68,2024-06,2024Q2,2024,0.3772
104431,2024-06-11,Dublin,Homeware,Lighting,108.49,2,0.05,36.72,2024-06,2024Q2,2024,0.3385
104158,2024-06-11,Cork,Grocery,Snacks,33.63,3,0.05,11.83,2024-06,2024Q2,2024,0.3518
100083,2024-06-11,Dublin,Electronics,TVs,321.99,1,0.2,21.71,2024-06,2024Q2,2024,0.0674
106010,2024-06-12,Dublin,Electronics,Smart Home,556.9,2,0.1,173.28,2024-06,2024Q2,2024,0.3112
104707,2024-06-12,Dublin,Clothing,Footwear,61.13,1,0.2,8.89,2024-06,2024Q2,2024,0.1454
104232,2024-06-12,Cork,Electronics,Mobile Accessories,263.63,1,0.0,109.57,2024-06,2024Q2,2024,0.4156
100179,2024-06-12,Cork,Clothing,Footwear,212.92,2,0.0,91.98,2024-06,2024Q2,2024,0.432
105962,2024-06-12,Limerick,Grocery,Fresh Produce,57.99,1,0.05,20.76,2024-06,2024Q2,2024,0.358
100399,2024-06-12,Dublin,Clothing,Menswear,54.2,1,0.15,12.66,2024-06,2024Q2,2024,0.2336
102835,2024-06-12,Galway,Electronics,Headphones,953.94,2,0.0,372.5,2024-06,2024Q2,2024,0.3905
102163,2024-06-12,Limerick,Electronics,Smart Home,491.64,3,0.0,191.89,2024-06,2024Q2,2024,0.3903
104959,2024-06-12,Cork,Electronics,Smart Home,856.66,4,0.0,233.66,2024-06,2024Q2,2024,0.2728
100374,2024-06-12,Dublin,Clothing,Accessories,96.58,1,0.1,26.47,2024-06,2024Q2,2024,0.2741
101404,2024-06-12,Galway,Grocery,Beverages,9.44,1,0.05,3.55,2024-06,2024Q2,2024,0.3761
104192,2024-06-12,Galway,Homeware,Storage,230.32,1,0.1,40.81,2024-06,2024Q2,2024,0.1772
104299,2024-06-12,Dublin,Grocery,Bakery,19.87,1,0.2,4.64,2024-06,2024Q2,2024,0.2335
103695,2024-06-13,Cork,Clothing,Menswear,128.94,3,0.05,32.29,2024-06,2024Q2,2024,0.2504
105215,2024-06-13,Cork,Homeware,Lighting,73.2,1,0.1,11.85,2024-06,2024Q2,2024,0.1619
104082,2024-06-13,Dublin,Electronics,Laptops,530.91,2,0.05,197.82,2024-06,2024Q2,2024,0.3726
100392,2024-06-13,Limerick,Grocery,Bakery,122.04,3,0.2,23.31,2024-06,2024Q2,2024,0.191
100872,2024-06-13,Limerick,Grocery,Snacks,37.34,1,0.15,9.28,2024-06,2024Q2,2024,0.2485
104535,2024-06-13,Limerick,Homeware,Lighting,224.48,1,0.0,89.12,2024-06,2024Q2,2024,0.397
101838,2024-06-13,Cork,Electronics,Headphones,366.6,2,0.0,146.27,2024-06,2024Q2,2024,0.399
102883,2024-06-13,Dublin,Homeware,Storage,45.86,2,0.0,14.08,2024-06,2024Q2,2024,0.307
100683,2024-06-13,Dublin,Homeware,Lighting,91.03,1,0.0,40.46,2024-06,2024Q2,2024,0.4445
100535,2024-06-14,Galway,Homeware,Lighting,227.31,1,0.0,98.06,2024-06,2024Q2,2024,0.4314
100425,2024-06-14,Cork,Clothing,Menswear,35.29,1,0.1,8.17,2024-06,2024Q2,2024,0.2315
103664,2024-06-14,Cork,Electronics,Smart Home,215.26,2,0.15,38.3,2024-06,2024Q2,2024,0.1779
100856,2024-06-14,Dublin,Electronics,Smart Home,629.14,2,0.0,217.87,2024-06,2024Q2,2024,0.3463
102378,2024-06-14,Limerick,Electronics,TVs,880.5,2,0.1,211.0,2024-06,2024Q2,2024,0.2396
104441,2024-06-14,Cork,Electronics,Laptops,600.9,2,0.2,62.95,2024-06,2024Q2,2024,0.1048
101314,2024-06-14,Galway,Homeware,Storage,234.38,1,0.2,50.1,2024-06,2024Q2,2024,0.2138
101976,2024-06-14,Limerick,Homeware,Storage,232.52,1,0.0,83.66,2024-06,2024Q2,2024,0.3598
104003,2024-06-14,Galway,Grocery,Snacks,96.27,3,0.1,15.56,2024-06,2024Q2,2024,0.1616
104377,2024-06-14,Dublin,Electronics,TVs,44.03,1,0.0,19.79,2024-06,2024Q2,2024,0.4495
105261,2024-06-14,Cork,Electronics,Laptops,315.85,1,0.05,94.76,2024-06,2024Q2,2024,0.3
102221,2024-06-15,Cork,Electronics,Smart Home,318.54,4,0.1,74.45,2024-06,2024Q2,2024,0.2337
101695,2024-06-15,Limerick,Electronics,Headphones,1535.52,3,0.1,486.0,2024-06,2024Q2,2024,0.3165
100799,2024-06-15,Dublin,Electronics,Smart Home,186.45,1,0.15,47.62,2024-06,2024Q2,2024,0.2554
102277,2024-06-15,Galway,Homeware,Bedding,200.86,1,0.1,43.94,2024-06,2024Q2,2024,0.2188
106214,2024-06-15,Dublin,Homeware,Kitchenware,137.11,1,0.05,49.89,2024-06,2024Q2,2024,0.3639
104943,2024-06-15,Dublin,Homeware,Bedding,123.1,1,0.0,36.54,2024-06,2024Q2,2024,0.2968
106272,2024-06-15,Dublin,Clothing,Accessories,99.15,3,0.0,44.47,2024-06,2024Q2,2024,0.4485
103102,2024-06-15,Cork,Electronics,TVs,402.22,2,0.15,115.02,2024-06,2024Q2,2024,0.286
104033,2024-06-16,Dublin,Electronics,Smart Home,1428.62,2,0.0,627.47,2024-06,2024Q2,2024,0.4392
101953,2024-06-16,Dublin,Grocery,Bakery,17.2,2,0.0,6.44,2024-06,2024Q2,2024,0.3744
103494,2024-06-16,Cork,Clothing,Footwear,81.25,1,0.15,12.12,2024-06,2024Q2,2024,0.1492
101522,2024-06-16,Dublin,Grocery,Beverages,137.72,3,0.1,30.6,2024-06,2024Q2,2024,0.2222
105217,2024-06-16,Cork,Grocery,Snacks,9.13,1,0.05,1.87,2024-06,2024Q2,2024,0.2048
100289,2024-06-16,Cork,Grocery,Dairy,86.6,4,0.15,21.49,2024-06,2024Q2,2024,0.2482
103844,2024-06-17,Dublin,Electronics,TVs,660.66,1,0.15,128.19,2024-06,2024Q2,2024,0.194
100709,2024-06-17,Dublin,Clothing,Womenswear,242.33,3,0.15,34.01,2024-06,2024Q2,2024,0.1403
103907,2024-06-17,Limerick,Grocery,Bakery,6.65,1,0.1,1.92,2024-06,2024Q2,2024,0.2887
105583,2024-06-17,Cork,Electronics,Mobile Accessories,637.6,4,0.0,265.73,2024-06,2024Q2,2024,0.4168
102423,2024-06-17,Dublin,Grocery,Beverages,35.1,1,0.2,7.43,2024-06,2024Q2,2024,0.2117
101574,2024-06-17,Galway,Grocery,Fresh Produce,3.26,1,0.2,0.8,2024-06,2024Q2,2024,0.2454
103673,2024-06-17,Dublin,Homeware,Bedding,38.65,1,0.0,10.36,2024-06,2024Q2,2024,0.268
102286,2024-06-17,Dublin,Homeware,Kitchenware,59.25,1,0.0,19.45,2024-06,2024Q2,2024,0.3283
101403,2024-06-17,Dublin,Homeware,Storage,41.85,3,0.15,7.34,2024-06,2024Q2,2024,0.1754
105688,2024-06-18,Dublin,Clothing,Menswear,115.1,1,0.0,29.31,2024-06,2024Q2,2024,0.2546
105405,2024-06-18,Limerick,Clothing,Menswear,16.28,2,0.2,1.12,2024-06,2024Q2,2024,0.0688
103101,2024-06-18,Cork,Homeware,Storage,34.24,1,0.0,14.78,2024-06,2024Q2,2024,0.4317
101612,2024-06-18,Dublin,Clothing,Accessories,165.92,2,0.2,15.58,2024-06,2024Q2,2024,0.0939
105119,2024-06-18,Dublin,Homeware,Storage,1160.99,4,0.0,290.5,2024-06,2024Q2,2024,0.2502
106210,2024-06-18,Galway,Electronics,Mobile Accessories,559.46,2,0.0,147.51,2024-06,2024Q2,2024,0.2637
104738,2024-06-18,Dublin,Clothing,Menswear,47.1,2,0.1,12.19,2024-06,2024Q2,2024,0.2588
102901,2024-06-18,Galway,Electronics,Mobile Accessories,136.82,2,0.05,53.54,2024-06,2024Q2,2024,0.3913
105627,2024-06-18,Cork,Homeware,Kitchenware,475.26,2,0.15,69.09,2024-06,2024Q2,2024,0.1454
103674,2024-06-18,Cork,Clothing,Accessories,347.22,3,0.0,148.41,2024-06,2024Q2,2024,0.4274
100076,2024-06-18,Galway,Grocery,Snacks,20.19,3,0.0,6.26,2024-06,2024Q2,2024,0.3101
106170,2024-06-18,Galway,Electronics,Mobile Accessories,1154.02,2,0.0,302.89,2024-06,2024Q2,2024,0.2625
101149,2024-06-18,Dublin,Homeware,Storage,328.99,1,0.1,75.37,2024-06,2024Q2,2024,0.2291
102635,2024-06-19,Galway,Electronics,Laptops,426.88,1,0.05,164.19,2024-06,2024Q2,2024,0.3846
100464,2024-06-19,Dublin,Electronics,Headphones,1404.15,2,0.1,476.34,2024-06,2024Q2,2024,0.3392
104567,2024-06-19,Dublin,Clothing,Footwear,261.76,2,0.0,111.88,2024-06,2024Q2,2024,0.4274
102784,2024-06-19,Dublin,Homeware,Furniture,1202.21,4,0.05,461.02,2024-06,2024Q2,2024,0.3835
102960,2024-06-19,Cork,Homeware,Storage,580.96,4,0.2,125.34,2024-06,2024Q2,2024,0.2157
100631,2024-06-19,Cork,Homeware,Storage,92.72,1,0.2,10.05,2024-06,2024Q2,2024,0.1084
102589,2024-06-19,Galway,Grocery,Fresh Produce,17.2,2,0.0,5.97,2024-06,2024Q2,2024,0.3471
104879,2024-06-19,Dublin,Electronics,Smart Home,1208.67,2,0.1,190.02,2024-06,2024Q2,2024,0.1572
101567,2024-06-19,Dublin,Grocery,Snacks,18.35,2,0.1,4.0,2024-06,2024Q2,2024,0.218
104569,2024-06-19,Galway,Grocery,Bakery,54.32,2,0.0,20.84,2024-06,2024Q2,2024,0.3837
105015,2024-06-19,Galway,Grocery,Bakery,28.3,1,0.1,5.48,2024-06,2024Q2,2024,0.1936
101993,2024-06-19,Galway,Clothing,Menswear,44.59,1,0.0,12.61,2024-06,2024Q2,2024,0.2828
101708,2024-06-19,Cork,Electronics,Smart Home,260.85,1,0.0,82.11,2024-06,2024Q2,2024,0.3148
102952,2024-06-19,Galway,Clothing,Accessories,13.84,1,0.0,4.57,2024-06,2024Q2,2024,0.3302
100262,2024-06-19,Cork,Homeware,Bedding,202.46,2,0.1,68.69,2024-06,2024Q2,2024,0.3393
103634,2024-06-20,Limerick,Clothing,Menswear,77.48,4,0.0,28.65,2024-06,2024Q2,2024,0.3698
101655,2024-06-20,Dublin,Homeware,Furniture,295.8,1,0.0,122.31,2024-06,2024Q2,2024,0.4135
101038,2024-06-20,Galway,Electronics,Headphones,646.14,3,0.0,232.27,2024-06,2024Q2,2024,0.3595
103068,2024-06-20,Galway,Clothing,Menswear,387.12,4,0.2,58.07,2024-06,2024Q2,2024,0.15
101983,2024-06-20,Dublin,Electronics,Mobile Accessories,206.54,1,0.1,67.02,2024-06,2024Q2,2024,0.3245
104796,2024-06-20,Cork,Grocery,Bakery,25.82,1,0.0,11.12,2024-06,2024Q2,2024,0.4307
100058,2024-06-20,Cork,Electronics,Laptops,345.37,1,0.1,119.11,2024-06,2024Q2,2024,0.3449
104563,2024-06-21,Dublin,Clothing,Kidswear,126.55,2,0.0,31.95,2024-06,2024Q2,2024,0.2525
104845,2024-06-21,Dublin,Clothing,Womenswear,135.47,1,0.05,36.1,2024-06,2024Q2,2024,0.2665
104352,2024-06-21,Cork,Electronics,TVs,1278.18,4,0.2,186.87,2024-06,2024Q2,2024,0.1462
103573,2024-06-21,Cork,Clothing,Accessories,79.6,2,0.1,14.17,2024-06,2024Q2,2024,0.178
101907,2024-06-21,Cork,Homeware,Kitchenware,122.48,4,0.15,24.59,2024-06,2024Q2,2024,0.2008
106304,2024-06-21,Galway,Homeware,Kitchenware,298.58,2,0.0,81.9,2024-06,2024Q2,2024,0.2743
103710,2024-06-21,Dublin,Electronics,Laptops,773.08,4,0.2,45.18,2024-06,2024Q2,2024,0.0584
103778,2024-06-22,Dublin,Clothing,Womenswear,57.89,1,0.2,4.28,2024-06,2024Q2,2024,0.0739
102260,2024-06-22,Dublin,Grocery,Fresh Produce,12.17,1,0.2,1.64,2024-06,2024Q2,2024,0.1348
103746,2024-06-22,Limerick,Electronics,Mobile Accessories,201.0,2,0.05,62.64,2024-06,2024Q2,2024,0.3116
100707,2024-06-22,Cork,Grocery,Snacks,7.01,1,0.15,1.36,2024-06,2024Q2,2024,0.194
104346,2024-06-22,Dublin,Homeware,Furniture,1075.34,4,0.0,338.39,2024-06,2024Q2,2024,0.3147
103428,2024-06-23,Dublin,Electronics,Headphones,496.24,1,0.1,115.83,2024-06,2024Q2,2024,0.2334
103424,2024-06-23,Dublin,Electronics,Smart Home,271.65,1,0.05,80.7,2024-06,2024Q2,2024,0.2971
103799,2024-06-23,Limerick,Clothing,Womenswear,265.24,4,0.15,45.63,2024-06,2024Q2,2024,0.172
103553,2024-06-23,Cork,Grocery,Bakery,25.86,1,0.0,7.88,2024-06,2024Q2,2024,0.3047
102364,2024-06-23,Galway,Homeware,Kitchenware,103.64,1,0.15,30.21,2024-06,2024Q2,2024,0.2915
104411,2024-06-23,Dublin,Homeware,Furniture,330.67,2,0.2,33.06,2024-06,2024Q2,2024,0.1
101225,2024-06-23,Limerick,Homeware,Storage,257.26,1,0.1,70.78,2024-06,2024Q2,2024,0.2751
102024,2024-06-23,Cork,Clothing,Kidswear,180.9,2,0.2,26.53,2024-06,2024Q2,2024,0.1467
105150,2024-06-24,Cork,Clothing,Womenswear,90.49,1,0.0,37.41,2024-06,2024Q2,2024,0.4134
101016,2024-06-24,Cork,Clothing,Womenswear,72.56,1,0.0,23.31,2024-06,2024Q2,2024,0.3213
101310,2024-06-24,Dublin,Clothing,Accessories,92.95,1,0.05,21.05,2024-06,2024Q2,2024,0.2265
102351,2024-06-24,Dublin,Electronics,Headphones,2151.74,4,0.2,116.84,2024-06,2024Q2,2024,0.0543
100726,2024-06-24,Cork,Clothing,Footwear,315.9,3,0.1,64.7,2024-06,2024Q2,2024,0.2048
101807,2024-06-24,Dublin,Homeware,Furniture,588.36,2,0.0,205.56,2024-06,2024Q2,2024,0.3494
100822,2024-06-24,Dublin,Clothing,Footwear,29.43,1,0.0,10.09,2024-06,2024Q2,2024,0.3428
104958,2024-06-24,Galway,Grocery,Dairy,39.16,4,0.1,11.25,2024-06,2024Q2,2024,0.2873
103134,2024-06-25,Galway,Grocery,Dairy,44.22,3,0.0,17.2,2024-06,2024Q2,2024,0.389
104968,2024-06-25,Dublin,Electronics,TVs,703.11,1,0.0,273.48,2024-06,2024Q2,2024,0.389
101712,2024-06-25,Limerick,Grocery,Snacks,40.78,1,0.2,3.59,2024-06,2024Q2,2024,0.088
104015,2024-06-25,Galway,Clothing,Womenswear,60.73,1,0.05,22.01,2024-06,2024Q2,2024,0.3624
101463,2024-06-26,Limerick,Grocery,Fresh Produce,7.63,3,0.0,2.77,2024-06,2024Q2,2024,0.363
102593,2024-06-26,Limerick,Homeware,Furniture,946.72,4,0.2,136.14,2024-06,2024Q2,2024,0.1438
105922,2024-06-26,Dublin,Homeware,Storage,205.53,1,0.05,61.65,2024-06,2024Q2,2024,0.3
102966,2024-06-26,Dublin,Electronics,Headphones,179.55,1,0.05,66.99,2024-06,2024Q2,2024,0.3731
104010,2024-06-26,Galway,Clothing,Menswear,173.92,2,0.0,55.31,2024-06,2024Q2,2024,0.318
105736,2024-06-26,Dublin,Clothing,Kidswear,18.41,1,0.2,1.83,2024-06,2024Q2,2024,0.0994
103871,2024-06-26,Limerick,Grocery,Dairy,20.51,1,0.2,3.49,2024-06,2024Q2,2024,0.1702
101942,2024-06-26,Limerick,Grocery,Snacks,10.18,1,0.0,4.03,2024-06,2024Q2,2024,0.3959
101926,2024-06-26,Dublin,Clothing,Menswear,70.89,1,0.2,10.37,2024-06,2024Q2,2024,0.1463
105385,2024-06-27,Limerick,Grocery,Fresh Produce,130.85,4,0.0,46.57,2024-06,2024Q2,2024,0.3559
100042,2024-06-27,Cork,Grocery,Snacks,22.82,1,0.0,8.96,2024-06,2024Q2,2024,0.3926
104038,2024-06-27,Limerick,Grocery,Beverages,4.09,1,0.1,0.88,2024-06,2024Q2,2024,0.2152
104886,2024-06-27,Dublin,Grocery,Fresh Produce,62.56,2,0.1,12.27,2024-06,2024Q2,2024,0.1961
105643,2024-06-27,Galway,Homeware,Bedding,58.26,1,0.0,22.66,2024-06,2024Q2,2024,0.3889
102307,2024-06-28,Cork,Grocery,Bakery,10.07,1,0.05,2.7,2024-06,2024Q2,2024,0.2681
105218,2024-06-28,Dublin,Electronics,Smart Home,577.62,1,0.1,121.42,2024-06,2024Q2,2024,0.2102
101214,2024-06-28,Cork,Homeware,Furniture,48.47,1,0.0,19.8,2024-06,2024Q2,2024,0.4085
105081,2024-06-28,Galway,Homeware,Furniture,345.06,3,0.2,52.48,2024-06,2024Q2,2024,0.1521
101578,2024-06-28,Galway,Grocery,Dairy,25.62,1,0.0,9.58,2024-06,2024Q2,2024,0.3739
101566,2024-06-28,Galway,Clothing,Menswear,17.5,1,0.0,7.62,2024-06,2024Q2,2024,0.4354
104751,2024-06-28,Galway,Electronics,Headphones,87.65,1,0.0,27.2,2024-06,2024Q2,2024,0.3103
102332,2024-06-28,Limerick,Grocery,Beverages,11.06,2,0.0,2.52,2024-06,2024Q2,2024,0.2278
105690,2024-06-29,Limerick,Homeware,Lighting,292.04,4,0.15,41.6,2024-06,2024Q2,2024,0.1424
106115,2024-06-29,Dublin,Electronics,Headphones,2045.92,3,0.1,511.48,2024-06,2024Q2,2024,0.25
103034,2024-06-29,Dublin,Electronics,Laptops,278.89,1,0.1,71.2,2024-06,2024Q2,2024,0.2553
101473,2024-06-29,Dublin,Clothing,Footwear,124.46,1,0.0,35.9,2024-06,2024Q2,2024,0.2884
104358,2024-06-29,Dublin,Electronics,TVs,574.46,1,0.0,165.36,2024-06,2024Q2,2024,0.2879
104847,2024-06-29,Limerick,Clothing,Footwear,303.12,4,0.0,131.74,2024-06,2024Q2,2024,0.4346
100848,2024-06-29,Cork,Grocery,Beverages,71.7,3,0.0,28.37,2024-06,2024Q2,2024,0.3957
100562,2024-06-29,Dublin,Clothing,Menswear,258.78,3,0.2,33.83,2024-06,2024Q2,2024,0.1307
102662,2024-06-29,Dublin,Homeware,Storage,121.47,1,0.05,42.05,2024-06,2024Q2,2024,0.3462
106424,2024-06-29,Galway,Homeware,Lighting,232.34,1,0.15,37.66,2024-06,2024Q2,2024,0.1621
100990,2024-06-29,Cork,Grocery,Bakery,23.0,1,0.1,6.04,2024-06,2024Q2,2024,0.2626
104413,2024-06-29,Dublin,Homeware,Lighting,223.97,1,0.0,76.35,2024-06,2024Q2,2024,0.3409
104882,2024-06-29,Dublin,Grocery,Dairy,28.74,1,0.0,11.08,2024-06,2024Q2,2024,0.3855
